5034,A52,B72,C0,D72,E4,F57,G33,K44,S12,X0
5035,A44,B66,C24,D29,E23,F66,G89,K22,S0,X0
5036,A82,B89,C35,D66,E67,F5,G97,K7,S0,X0
5037,A7,B50,C69,D65,E3,F61,G80,K65,S0,X1
5038,A87,B66,C13,D74,E40,F9,G4,K20,S0,X1
5039,A83,B45,C96,D33,E96,F18,G47,K97,S0,X0
5040,A5,B17,C97,D15,E68,F25,G27,K45,S0,X0
5041,A54,B79,C80,D42,E62,F80,G83,K45,S0,X1
5042,A51,B16,C0,D32,E68,F71,G30,K49,S0,X0
5043,A38,B85,C95,D81,E78,F1,G90,K36,S0,X0
5044,A38,B72,C73,D71,E49,F12,G41,K65,S0,X0
5045,A47,B51,C0,D50,E96,F3,G4,K10,S0,X0
5046,A73,B72,C59,D71,E19,F75,G65,K67,S0,X0
5047,A20,B77,C35,D10,E13,F9,G25,K65,S0,X0
5048,A76,B41,C13,D77,E62,F27,G69,K52,S0,X0
5049,A64,B17,C0,D33,E17,F25,G15,K48,S0,X0
5050,A7,B72,C87,D45,E61,F59,G35,K42,S0,X0
5051,A19,B5,C24,D6,E61,F32,G73,K46,S0,X0
5052,A57,B4,C11,D3,E62,F91,G95,K14,S0,X0
5053,A10,B43,C74,D70,E62,F21,G99,K52,S0,X0
5054,A11,B43,C97,D72,E98,F40,G96,K32,S0,X1
5055,A86,B51,C11,D21,E54,F9,G15,K4,S0,X0
5056,A65,B81,C13,D5,E29,F1,G81,K82,S4,X0
5057,A5,B65,C99,D6,E3,F20,G44,K48,S0,X0
5058,A50,B9,C52,D29,E53,F18,G21,K14,S0,X1
5059,A29,B51,C0,D16,E74,F32,G46,K67,S0,X0
5060,A29,B48,C88,D41,E3,F77,G28,K90,S0,X0
5061,A53,B94,C16,D21,E79,F5,G73,K36,S0,X0
5062,A77,B21,C13,D72,E17,F51,G18,K38,S0,X0
5063,A7,B17,C89,D54,E53,F80,G12,K29,S0,X0
5064,A22,B30,C0,D25,E89,F2,G43,K22,S0,X0
5065,A48,B42,C59,D37,E19,F5,G35,K53,S3,X0
5066,A53,B3,C95,D41,E20,F62,G79,K17,S0,X0
5067,A46,B95,C38,D21,E45,F66,G99,K9,S0,X0
5068,A36,B41,C99,D46,E79,F25,G9,K68,S0,X0
5069,A49,B66,C0,D0,E85,F74,G67,K43,S0,X0
5070,A54,B17,C74,D59,E7,F62,G94,K43,S0,X0
5071,A70,B10,C87,D81,E18,F27,G15,K10,S0,X0
5072,A30,B10,C29,D53,E32,F26,G33,K57,S0,X1
5073,A45,B18,C96,D41,E75,F53,G4,K86,S0,X0
5074,A85,B95,C92,D0,E66,F40,G65,K30,S0,X0
5075,A87,B52,C15,D71,E19,F53,G94,K75,S0,X0
5076,A35,B68,C0,D67,E89,F11,G99,K8,S0,X0
5077,A56,B37,C0,D18,E10,F24,G30,K67,S0,X0
5078,A46,B82,C24,D50,E37,F80,G69,K10,S0,X0
5079,A3,B66,C0,D16,E85,F20,G26,K93,S0,X1
5080,A16,B3,C94,D78,E76,F61,G43,K32,S0,X0
5081,A64,B1,C0,D89,E22,F30,G93,K42,S0,X0
5082,A55,B85,C59,D18,E86,F70,G5,K30,S0,X0
5083,A80,B31,C82,D29,E13,F62,G87,K43,S0,X0
5084,A80,B97,C97,D55,E89,F57,G98,K83,S0,X0
5085,A16,B24,C11,D71,E4,F64,G9,K32,S0,X0
5086,A50,B97,C96,D29,E3,F57,G15,K77,S0,X0
5087,A16,B20,C35,D0,E69,F57,G5,K36,S0,X0
5088,A43,B79,C99,D0,E72,F21,G85,K14,S5,X0
5089,A42,B40,C0,D0,E72,F5,G71,K19,S0,X0
5090,A29,B17,C15,D79,E2,F64,G43,K42,S0,X0
5091,A6,B41,C0,D77,E75,F20,G47,K25,S0,X0
5092,A88,B27,C99,D4,E11,F52,G82,K40,S0,X0
5093,A88,B31,C0,D61,E7,F61,G67,K6,S0,X0
5094,A85,B29,C98,D79,E37,F56,G92,K7,S0,X0
5095,A35,B22,C16,D0,E50,F51,G7,K90,S0,X0
5096,A16,B43,C0,D0,E13,F51,G4,K52,S0,X0
5097,A56,B3,C98,D53,E98,F20,G99,K17,S0,X0
5098,A68,B21,C99,D76,E91,F55,G33,K95,S0,X1
5099,A35,B81,C24,D50,E79,F17,G41,K88,S0,X0
5100,A54,B39,C11,D71,E60,F74,G52,K48,S0,X0
5101,A54,B34,C0,D72,E89,F11,G73,K5,S0,X1
5102,A82,B77,C0,D62,E42,F65,G83,K94,S0,X1
5103,A47,B10,C95,D13,E21,F97,G81,K1,S0,X0
5104,A56,B5,C63,D81,E49,F61,G47,K98,S0,X0
5105,A49,B46,C66,D74,E62,F37,G44,K11,S0,X0
5106,A54,B10,C54,D94,E58,F15,G87,K14,S0,X0
5107,A88,B18,C0,D15,E65,F87,G65,K26,S0,X0
5108,A89,B4,C79,D33,E69,F33,G47,K84,S0,X0
5109,A87,B18,C0,D0,E11,F75,G33,K84,S0,X0
5110,A50,B54,C47,D1,E72,F53,G95,K49,S0,X0
5111,A42,B63,C45,D13,E36,F54,G69,K49,S0,X0
5112,A71,B27,C96,D12,E63,F79,G71,K42,S0,X0
5113,A32,B43,C35,D74,E63,F9,G12,K79,S0,X0
5114,A75,B40,C91,D71,E26,F9,G73,K37,S0,X0
5115,A53,B52,C15,D53,E27,F25,G36,K9,S0,X0
5116,A88,B27,C62,D89,E19,F25,G21,K18,S0,X1
5117,A87,B3,C74,D66,E52,F80,G66,K21,S0,X1
5118,A57,B3,C74,D16,E54,F5,G27,K49,S0,X0
5119,A11,B97,C63,D17,E8,F84,G98,K37,S0,X0
5120,A11,B28,C24,D88,E26,F10,G20,K66,S0,X0
5121,A29,B5,C57,D8,E61,F8,G99,K45,S0,X1
5122,A16,B83,C54,D41,E85,F9,G99,K45,S0,X0
5123,A49,B72,C83,D88,E89,F63,G14,K3,S0,X0
5124,A46,B66,C94,D15,E99,F49,G50,K83,S0,X1
5125,A84,B1,C97,D33,E42,F3,G68,K73,S0,X0
5126,A57,B51,C35,D50,E91,F9,G28,K27,S0,X0
5127,A75,B14,C13,D5,E78,F24,G35,K9,S0,X0
5128,A74,B17,C94,D60,E22,F32,G51,K13,S0,X0
5129,A55,B17,C0,D15,E53,F74,G41,K30,S0,X0
5130,A17,B50,C83,D0,E64,F1,G38,K77,S0,X0
5131,A85,B66,C88,D15,E3,F8,G9,K1,S0,X0
5132,A81,B3,C17,D89,E17,F83,G69,K6,S0,X1
5133,A29,B88,C0,D94,E4,F9,G75,K35,S0,X0
5134,A21,B15,C77,D72,E75,F37,G67,K59,S8,X4
5135,A71,B91,C95,D56,E93,F91,G27,K15,S0,X0
5136,A7,B79,C0,D77,E82,F37,G43,K8,S0,X0
5137,A34,B58,C0,D46,E94,F55,G26,K68,S0,X1
5138,A46,B77,C99,D81,E17,F91,G80,K54,S0,X0
5139,A56,B10,C74,D0,E62,F63,G95,K75,S0,X0
5140,A57,B27,C95,D17,E9,F32,G65,K68,S0,X0
5141,A86,B30,C47,D41,E52,F42,G99,K32,S0,X0
5142,A12,B28,C74,D88,E38,F24,G6,K90,S0,X0
5143,A7,B22,C45,D66,E89,F4,G50,K1,S0,X0
5144,A31,B31,C99,D96,E24,F4,G9,K9,S0,X0
5145,A59,B39,C29,D15,E17,F83,G98,K97,S10,X0
5146,A29,B52,C0,D78,E78,F37,G30,K13,S0,X0
5147,A46,B97,C91,D76,E17,F80,G28,K32,S0,X0
5148,A50,B79,C15,D79,E27,F38,G69,K72,S0,X0
5149,A59,B43,C24,D53,E89,F80,G67,K17,S10,X0
5150,A74,B41,C0,D41,E89,F31,G89,K37,S0,X0
5151,A38,B98,C0,D18,E77,F91,G35,K44,S0,X1
5152,A31,B52,C91,D71,E30,F62,G73,K90,S0,X0
5153,A1,B26,C15,D77,E6,F41,G76,K9,S0,X1
5154,A14,B10,C59,D74,E53,F70,G20,K27,S0,X0
5155,A55,B42,C0,D98,E94,F24,G75,K35,S0,X0
5156,A85,B16,C45,D55,E72,F62,G34,K19,S0,X0
5157,A16,B77,C98,D52,E7,F31,G73,K62,S0,X1
5158,A53,B34,C71,D41,E64,F81,G22,K35,S0,X0
5159,A55,B50,C64,D15,E68,F22,G83,K38,S0,X1
5160,A18,B2,C35,D0,E61,F66,G90,K38,S2,X0
5161,A12,B40,C98,D34,E53,F25,G43,K37,S0,X1
5162,A42,B35,C15,D41,E54,F53,G83,K52,S0,X0
5163,A52,B43,C0,D94,E76,F24,G19,K48,S12,X0
5164,A20,B25,C0,D73,E19,F65,G98,K46,S0,X0
5165,A42,B76,C97,D80,E52,F32,G27,K7,S0,X0
5166,A50,B67,C0,D93,E89,F25,G5,K90,S0,X0
5167,A38,B72,C94,D96,E68,F62,G99,K3,S0,X0
5168,A6,B66,C0,D33,E37,F96,G75,K79,S0,X0
5169,A47,B72,C50,D98,E31,F53,G94,K1,S0,X0
5170,A29,B10,C0,D94,E37,F52,G99,K9,S0,X0
5171,A16,B26,C15,D71,E56,F91,G7,K66,S0,X0
5172,A39,B47,C65,D77,E67,F61,G99,K58,S0,X1
5173,A27,B19,C15,D58,E8,F61,G44,K90,S0,X0
5174,A23,B82,C27,D5,E43,F1,G53,K75,S0,X1
5175,A50,B56,C24,D26,E74,F9,G97,K9,S0,X1
5176,A43,B14,C16,D28,E8,F65,G9,K37,S5,X1
5177,A78,B91,C0,D71,E17,F83,G30,K2,S0,X0
5178,A29,B26,C15,D98,E27,F69,G80,K43,S0,X0
5179,A88,B80,C94,D37,E65,F23,G18,K52,S0,X1
5180,A83,B10,C52,D72,E34,F24,G94,K85,S0,X0
5181,A17,B26,C97,D73,E6,F26,G12,K10,S0,X0
5182,A48,B36,C97,D26,E37,F77,G73,K30,S3,X0
5183,A20,B31,C0,D5,E65,F43,G69,K14,S0,X1
5184,A56,B32,C54,D29,E31,F25,G50,K15,S0,X0
5185,A32,B50,C0,D37,E11,F57,G98,K35,S0,X0
5186,A47,B63,C95,D29,E1,F37,G74,K72,S0,X0
5187,A38,B36,C0,D16,E91,F74,G83,K72,S0,X0
5188,A50,B50,C73,D83,E53,F80,G77,K14,S0,X0
5189,A86,B52,C83,D88,E54,F14,G38,K25,S0,X0
5190,A17,B5,C35,D12,E30,F62,G48,K36,S0,X0
5191,A54,B43,C86,D21,E24,F71,G92,K35,S0,X1
5192,A56,B69,C96,D39,E45,F80,G98,K18,S0,X0
5193,A56,B9,C55,D61,E17,F62,G33,K21,S0,X0
5194,A29,B3,C94,D54,E51,F42,G54,K31,S0,X0
5195,A33,B19,C52,D79,E85,F61,G3,K6,S0,X0
5196,A46,B36,C62,D47,E68,F61,G98,K3,S0,X0
5197,A45,B20,C0,D88,E38,F38,G37,K56,S0,X1
5198,A56,B3,C65,D64,E29,F4,G3,K19,S0,X0
5199,A10,B24,C74,D96,E52,F97,G31,K67,S0,X0
5200,A56,B17,C65,D71,E17,F58,G77,K40,S0,X0
5201,A42,B71,C56,D18,E45,F74,G18,K33,S0,X0
5202,A8,B17,C95,D81,E53,F1,G88,K47,S0,X0
5203,A46,B30,C11,D13,E7,F69,G45,K34,S0,X0
5204,A50,B28,C58,D88,E9,F53,G53,K36,S0,X0
5205,A12,B31,C58,D41,E7,F66,G95,K53,S0,X0
5206,A62,B30,C52,D16,E64,F74,G12,K42,S0,X0
5207,A17,B69,C73,D26,E71,F60,G37,K94,S0,X1
5208,A19,B36,C82,D73,E17,F74,G7,K11,S0,X0
5209,A57,B96,C82,D29,E72,F75,G9,K66,S0,X0
5210,A49,B42,C52,D29,E50,F33,G8,K52,S0,X0
5211,A3,B8,C57,D21,E72,F62,G31,K88,S0,X0
5212,A54,B82,C82,D79,E13,F64,G99,K6,S0,X0
5213,A29,B57,C16,D53,E81,F55,G69,K35,S0,X1
5214,A82,B27,C55,D44,E72,F25,G41,K35,S0,X0
5215,A48,B14,C88,D18,E50,F46,G87,K81,S3,X0
5216,A14,B30,C0,D47,E68,F58,G43,K10,S0,X0
5217,A43,B14,C57,D96,E84,F61,G41,K48,S5,X0
5218,A89,B49,C87,D72,E17,F24,G39,K52,S0,X0
5219,A27,B4,C13,D5,E96,F87,G6,K84,S0,X0
5220,A47,B43,C0,D0,E79,F9,G11,K37,S0,X0
5221,A66,B66,C61,D81,E53,F46,G45,K42,S0,X1
5222,A3,B17,C45,D58,E97,F53,G54,K17,S0,X1
5223,A29,B52,C94,D81,E81,F24,G10,K33,S0,X0
5224,A16,B4,C0,D43,E82,F64,G99,K7,S0,X0
5225,A29,B86,C0,D67,E9,F2,G99,K11,S0,X0
5226,A7,B11,C57,D0,E58,F63,G3,K85,S0,X0
5227,A83,B73,C87,D27,E86,F44,G84,K98,S0,X0
5228,A47,B54,C57,D10,E52,F88,G27,K52,S0,X1
5229,A82,B40,C45,D73,E38,F61,G99,K1,S0,X0
5230,A25,B4,C11,D83,E30,F10,G75,K37,S0,X0
5231,A82,B81,C92,D53,E58,F24,G53,K35,S0,X0
5232,A17,B66,C74,D29,E72,F69,G78,K35,S0,X0
5233,A84,B50,C73,D12,E68,F49,G68,K73,S0,X0
5234,A19,B77,C47,D53,E59,F80,G46,K49,S0,X0
5235,A50,B16,C99,D2,E32,F42,G29,K74,S0,X0
5236,A45,B4,C97,D60,E21,F15,G67,K42,S0,X0
5237,A54,B10,C89,D65,E52,F25,G73,K81,S0,X0
5238,A13,B22,C89,D88,E14,F55,G28,K2,S0,X0
5239,A44,B10,C13,D59,E53,F74,G43,K15,S0,X0
5240,A63,B26,C16,D21,E72,F38,G61,K12,S0,X1
5241,A89,B5,C52,D94,E22,F85,G12,K10,S0,X0
5242,A88,B71,C65,D45,E36,F70,G97,K17,S0,X0
5243,A13,B36,C18,D16,E85,F66,G9,K21,S0,X0
5244,A34,B5,C93,D85,E78,F45,G89,K46,S0,X1
5245,A84,B17,C94,D4,E79,F49,G12,K84,S0,X0
5246,A31,B81,C0,D81,E62,F17,G65,K10,S0,X0
5247,A49,B82,C13,D79,E53,F66,G12,K85,S0,X0
5248,A27,B96,C16,D15,E68,F13,G31,K83,S0,X0
5249,A88,B3,C16,D92,E89,F3,G12,K11,S0,X0
5250,A84,B76,C83,D96,E51,F80,G10,K25,S0,X0
5251,A29,B42,C54,D15,E21,F74,G98,K75,S0,X0
5252,A11,B27,C55,D50,E21,F13,G92,K6,S0,X0
5253,A27,B28,C94,D0,E85,F9,G42,K92,S0,X1
5254,A85,B36,C50,D0,E26,F32,G12,K75,S0,X0
5255,A71,B71,C67,D71,E7,F49,G12,K48,S0,X0
5256,A72,B89,C79,D27,E79,F62,G85,K52,S0,X0
5257,A19,B30,C87,D16,E52,F6,G73,K20,S0,X0
5258,A3,B20,C11,D66,E53,F62,G12,K15,S0,X0
5259,A52,B86,C35,D26,E13,F37,G95,K49,S12,X0
5260,A73,B82,C96,D83,E58,F6,G54,K90,S0,X0
5261,A47,B10,C18,D73,E66,F74,G57,K40,S0,X1
5262,A29,B28,C91,D79,E6,F13,G38,K89,S0,X0
5263,A56,B13,C71,D71,E53,F55,G98,K29,S0,X0
5264,A12,B73,C95,D13,E81,F24,G26,K32,S0,X0
5265,A28,B22,C83,D16,E34,F58,G9,K46,S11,X0
5266,A83,B50,C87,D44,E11,F52,G27,K1,S0,X0
5267,A5,B45,C13,D53,E10,F51,G24,K43,S0,X0
5268,A38,B21,C99,D47,E68,F20,G45,K90,S0,X0
5269,A7,B71,C82,D71,E30,F19,G5,K41,S0,X0
5270,A19,B27,C16,D32,E6,F87,G46,K82,S0,X0
5271,A54,B31,C0,D50,E45,F15,G44,K6,S0,X0
5272,A15,B17,C45,D77,E43,F37,G67,K33,S0,X0
5273,A55,B48,C58,D0,E94,F70,G77,K8,S0,X0
5274,A33,B5,C0,D13,E28,F3,G43,K99,S0,X0
5275,A55,B36,C54,D16,E3,F91,G3,K74,S0,X0
5276,A29,B44,C94,D58,E11,F2,G45,K35,S0,X1
5277,A25,B72,C47,D0,E1,F73,G43,K19,S0,X0
5278,A20,B73,C54,D93,E1,F17,G46,K52,S0,X0
5279,A27,B43,C92,D71,E5,F44,G6,K52,S0,X0
5280,A10,B24,C32,D69,E13,F4,G13,K83,S0,X0
5281,A86,B97,C94,D84,E45,F34,G18,K27,S0,X0
5282,A29,B50,C0,D26,E82,F26,G78,K9,S0,X0
5283,A88,B82,C47,D79,E94,F91,G50,K90,S0,X0
5284,A28,B35,C97,D26,E19,F72,G72,K78,S11,X0
5285,A67,B52,C70,D0,E37,F75,G87,K35,S0,X0
5286,A55,B27,C89,D65,E7,F41,G35,K88,S0,X0
5287,A50,B73,C87,D74,E52,F17,G65,K84,S0,X0
5288,A70,B5,C54,D59,E3,F51,G93,K47,S0,X0
5289,A13,B22,C67,D53,E19,F98,G73,K52,S0,X0
5290,A7,B41,C94,D29,E98,F12,G98,K38,S0,X0
5291,A25,B31,C0,D94,E62,F52,G77,K10,S0,X0
5292,A55,B3,C87,D0,E13,F95,G53,K45,S0,X1
5293,A75,B47,C59,D81,E53,F1,G54,K34,S0,X0
5294,A62,B49,C67,D0,E74,F80,G35,K26,S0,X0
5295,A79,B81,C52,D53,E12,F7,G84,K32,S0,X0
5296,A38,B17,C97,D0,E54,F49,G69,K41,S0,X0
5297,A60,B35,C24,D88,E36,F69,G65,K3,S9,X0
5298,A56,B76,C0,D91,E37,F64,G23,K38,S0,X0
5299,A38,B74,C11,D4,E6,F87,G36,K87,S0,X0
5300,A17,B41,C24,D41,E58,F49,G65,K80,S0,X0
5301,A85,B82,C35,D26,E30,F62,G17,K6,S0,X0
5302,A47,B22,C99,D50,E38,F31,G69,K41,S0,X0
5303,A13,B77,C95,D23,E61,F12,G36,K14,S0,X0
5304,A24,B27,C98,D78,E62,F16,G98,K84,S13,X0
5305,A57,B51,C95,D26,E81,F74,G63,K75,S0,X1
5306,A27,B96,C95,D1,E29,F24,G29,K83,S0,X0
5307,A19,B5,C98,D29,E9,F52,G9,K78,S0,X0
5308,A38,B83,C91,D26,E23,F40,G95,K40,S0,X0
5309,A19,B34,C15,D98,E45,F24,G54,K8,S0,X0
5310,A56,B49,C97,D1,E36,F18,G24,K10,S0,X0
5311,A87,B27,C15,D0,E37,F13,G71,K23,S0,X0
5312,A73,B82,C70,D23,E9,F49,G35,K21,S0,X0
5313,A83,B74,C73,D81,E7,F11,G41,K39,S0,X0
5314,A54,B71,C0,D59,E13,F73,G75,K46,S0,X0
5315,A38,B10,C83,D36,E45,F82,G36,K10,S0,X0
5316,A53,B51,C76,D76,E37,F59,G87,K44,S0,X0
5317,A29,B71,C45,D81,E84,F38,G34,K65,S0,X0
5318,A7,B27,C98,D93,E54,F13,G50,K90,S0,X0
5319,A89,B4,C97,D26,E56,F62,G18,K35,S0,X0
5320,A67,B47,C98,D94,E45,F20,G95,K18,S0,X0
5321,A7,B73,C45,D59,E52,F24,G99,K70,S0,X1
5322,A57,B83,C65,D58,E11,F56,G65,K11,S0,X0
5323,A44,B83,C35,D72,E24,F74,G46,K90,S0,X0
5324,A11,B52,C47,D41,E61,F80,G37,K90,S0,X0
5325,A56,B36,C45,D29,E41,F61,G68,K52,S0,X1
5326,A82,B51,C83,D26,E18,F51,G26,K99,S0,X0
5327,A38,B91,C98,D27,E84,F8,G5,K9,S0,X0
5328,A12,B77,C67,D71,E58,F53,G83,K33,S0,X0
5329,A85,B77,C59,D64,E72,F12,G27,K32,S0,X0
5330,A53,B10,C0,D1,E60,F2,G43,K68,S0,X0
5331,A72,B33,C58,D21,E49,F32,G99,K49,S0,X0
5332,A26,B10,C54,D60,E36,F5,G74,K91,S0,X0
5333,A17,B81,C0,D53,E34,F58,G53,K36,S0,X0
5334,A57,B52,C59,D41,E72,F30,G81,K8,S0,X0
5335,A2,B72,C96,D66,E13,F12,G50,K46,S6,X0
5336,A47,B80,C27,D26,E1,F91,G99,K43,S0,X0
5337,A37,B36,C70,D57,E14,F75,G23,K52,S0,X0
5338,A71,B7,C82,D1,E10,F51,G27,K18,S0,X0
5339,A4,B3,C0,D83,E37,F8,G45,K52,S0,X1
5340,A85,B65,C29,D83,E69,F89,G27,K18,S0,X1
5341,A54,B50,C95,D41,E63,F4,G22,K42,S0,X0
5342,A29,B27,C0,D50,E17,F3,G40,K49,S0,X1
5343,A47,B22,C63,D16,E61,F75,G5,K13,S0,X0
5344,A26,B96,C94,D73,E59,F25,G94,K33,S0,X0
5345,A53,B69,C27,D71,E62,F48,G67,K66,S0,X1
5346,A20,B27,C50,D52,E66,F10,G95,K90,S0,X0
5347,A59,B4,C0,D25,E8,F42,G69,K9,S10,X0
5348,A73,B43,C96,D1,E5,F19,G5,K49,S0,X0
5349,A67,B3,C52,D94,E49,F1,G69,K15,S0,X0
5350,A86,B16,C49,D96,E47,F17,G33,K32,S0,X0
5351,A51,B17,C96,D67,E23,F18,G69,K48,S0,X0
5352,A32,B30,C98,D71,E76,F55,G47,K48,S0,X0
5353,A12,B43,C24,D79,E37,F29,G50,K9,S0,X1
5354,A22,B20,C15,D1,E62,F11,G7,K47,S0,X0
5355,A84,B95,C65,D79,E58,F40,G77,K43,S0,X0
5356,A74,B67,C73,D53,E14,F80,G3,K6,S0,X0
5357,A39,B34,C65,D13,E89,F41,G93,K32,S0,X0
5358,A55,B17,C0,D76,E8,F14,G2,K13,S0,X0
5359,A49,B71,C0,D79,E55,F55,G12,K89,S0,X0
5360,A55,B36,C95,D60,E19,F87,G53,K38,S0,X0
5361,A89,B35,C0,D0,E89,F62,G47,K15,S0,X0
5362,A20,B33,C94,D26,E84,F32,G66,K9,S0,X1
5363,A50,B49,C95,D15,E89,F13,G43,K74,S0,X0
5364,A25,B35,C32,D98,E65,F51,G51,K39,S0,X0
5365,A57,B86,C27,D0,E13,F40,G33,K10,S0,X0
5366,A11,B6,C32,D65,E17,F85,G27,K35,S0,X0
5367,A82,B66,C0,D50,E53,F38,G69,K11,S0,X0
5368,A94,B10,C15,D0,E35,F24,G87,K85,S0,X1
5369,A76,B85,C55,D98,E98,F52,G44,K48,S0,X0
5370,A27,B98,C88,D83,E46,F61,G67,K52,S0,X1
5371,A39,B66,C0,D66,E68,F13,G95,K73,S0,X0
5372,A29,B85,C54,D66,E68,F60,G3,K36,S0,X0
5373,A49,B37,C96,D0,E54,F83,G5,K32,S0,X0
5374,A49,B27,C54,D72,E45,F2,G65,K94,S0,X0
5375,A14,B37,C13,D94,E82,F62,G54,K2,S0,X0
5376,A87,B89,C59,D59,E6,F33,G95,K36,S0,X0
5377,A17,B89,C0,D41,E72,F63,G94,K81,S0,X0
5378,A55,B5,C0,D18,E22,F5,G83,K83,S0,X0
5379,A14,B77,C49,D37,E67,F42,G69,K10,S0,X0
5380,A40,B5,C96,D78,E38,F22,G43,K65,S0,X0
5381,A35,B10,C65,D36,E89,F53,G35,K35,S0,X0
5382,A51,B77,C47,D81,E32,F9,G8,K48,S0,X0
5383,A86,B40,C95,D96,E10,F11,G92,K19,S0,X0
5384,A89,B7,C83,D81,E36,F82,G98,K83,S0,X0
5385,A29,B8,C11,D79,E13,F53,G9,K67,S0,X0
5386,A53,B36,C94,D79,E62,F62,G98,K18,S0,X0
5387,A49,B27,C50,D66,E84,F37,G39,K69,S0,X1
5388,A47,B22,C82,D21,E11,F55,G73,K90,S0,X0
5389,A57,B52,C29,D10,E8,F76,G67,K2,S0,X0
5390,A47,B4,C0,D93,E23,F2,G12,K46,S0,X0
5391,A89,B52,C96,D15,E17,F74,G33,K21,S0,X0
5392,A38,B30,C52,D15,E82,F52,G81,K88,S0,X0
5393,A84,B52,C73,D83,E93,F60,G5,K95,S0,X1
5394,A42,B41,C91,D74,E29,F4,G5,K10,S0,X0
5395,A88,B97,C0,D15,E54,F49,G87,K82,S0,X0
5396,A7,B96,C0,D93,E53,F8,G46,K83,S0,X0
5397,A54,B17,C11,D40,E86,F90,G6,K17,S0,X2
5398,A55,B7,C0,D73,E63,F11,G94,K10,S0,X0
5399,A25,B97,C98,D17,E89,F16,G94,K52,S0,X0
5400,A29,B68,C96,D25,E13,F75,G94,K47,S0,X0
5401,A85,B27,C87,D79,E81,F20,G12,K19,S0,X0
5402,A14,B72,C0,D33,E78,F87,G12,K7,S0,X0
5403,A83,B16,C24,D44,E36,F38,G83,K44,S0,X0
5404,A46,B43,C99,D10,E47,F32,G73,K38,S0,X0
5405,A29,B18,C50,D73,E30,F5,G20,K42,S0,X0
5406,A13,B3,C11,D94,E23,F25,G15,K72,S0,X0
5407,A54,B5,C59,D43,E76,F33,G78,K52,S0,X0
5408,A32,B27,C71,D27,E29,F20,G27,K90,S0,X0
5409,A31,B95,C57,D83,E9,F61,G20,K26,S0,X0
5410,A43,B10,C32,D44,E47,F18,G46,K18,S5,X0
5411,A25,B66,C57,D0,E10,F35,G67,K46,S0,X0
5412,A40,B41,C0,D61,E89,F35,G28,K48,S0,X0
5413,A29,B1,C27,D16,E58,F32,G34,K90,S0,X0
5414,A45,B10,C98,D21,E42,F25,G26,K90,S0,X0
5415,A86,B89,C0,D0,E49,F20,G99,K2,S0,X0
5416,A55,B45,C61,D44,E14,F62,G94,K42,S0,X0
5417,A29,B91,C98,D44,E69,F77,G69,K22,S0,X0
5418,A80,B77,C66,D0,E61,F38,G87,K27,S0,X0
5419,A53,B86,C92,D29,E16,F17,G37,K97,S0,X0
5420,A37,B5,C13,D16,E91,F57,G12,K11,S0,X0
5421,A57,B49,C91,D65,E31,F57,G27,K49,S0,X0
5422,A17,B3,C50,D56,E25,F61,G99,K45,S0,X0
5423,A11,B5,C45,D10,E93,F62,G47,K82,S0,X0
5424,A89,B10,C99,D76,E19,F75,G35,K1,S0,X0
5425,A29,B46,C63,D53,E36,F75,G91,K47,S0,X0
5426,A74,B54,C59,D57,E24,F58,G30,K42,S0,X0
5427,A57,B66,C99,D83,E43,F54,G70,K48,S0,X0
5428,A50,B20,C49,D16,E10,F54,G81,K37,S0,X0
5429,A22,B61,C87,D17,E62,F40,G26,K32,S0,X1
5430,A55,B1,C73,D33,E68,F82,G78,K35,S0,X0
5431,A83,B36,C55,D58,E8,F37,G51,K35,S0,X0
5432,A35,B23,C55,D79,E53,F19,G2,K29,S0,X1
5433,A17,B18,C73,D72,E49,F49,G78,K48,S0,X0
5434,A84,B30,C18,D16,E52,F75,G65,K31,S0,X0
5435,A55,B21,C73,D25,E81,F31,G29,K10,S0,X0
5436,A6,B28,C0,D29,E18,F2,G95,K38,S0,X0
5437,A75,B52,C16,D29,E53,F65,G20,K22,S0,X0
5438,A61,B41,C99,D35,E52,F64,G73,K77,S1,X2
5439,A20,B83,C59,D72,E23,F74,G90,K1,S0,X0
5440,A89,B3,C74,D41,E17,F73,G95,K39,S0,X0
5441,A5,B82,C45,D96,E11,F12,G35,K83,S0,X0
5442,A44,B69,C47,D60,E43,F87,G3,K47,S0,X0
5443,A93,B30,C74,D72,E63,F42,G27,K32,S0,X1
5444,A32,B10,C0,D37,E13,F9,G50,K89,S0,X0
5445,A29,B22,C96,D74,E91,F25,G3,K45,S0,X0
5446,A40,B36,C59,D33,E4,F73,G3,K47,S0,X0
5447,A16,B3,C0,D61,E72,F13,G88,K32,S0,X0
5448,A49,B52,C0,D15,E65,F57,G49,K8,S0,X1
5449,A13,B43,C82,D45,E66,F75,G35,K38,S0,X0
5450,A24,B49,C0,D52,E38,F33,G99,K47,S13,X0
5451,A22,B10,C59,D81,E17,F35,G8,K90,S0,X0
5452,A83,B83,C65,D85,E67,F98,G9,K83,S0,X0
5453,A47,B66,C91,D58,E19,F24,G87,K47,S0,X0
5454,A7,B10,C29,D78,E86,F30,G28,K97,S0,X0
5455,A6,B82,C96,D29,E36,F59,G3,K66,S0,X0
5456,A74,B4,C15,D47,E37,F63,G59,K90,S0,X1
5457,A83,B22,C0,D81,E53,F75,G72,K37,S0,X0
